IDENTIF_SECT,IDENTIF_HOG,AREA_5000,AREA_2000,CIUDAD_AUTO,PROVINCIA,ZDP,REGION,CIUDAD,ZONA,SECTOR,VIVIENDA,HOGAR,PERIODO,GA01,GA02A,GA02B,GA03,FEXP,REGIONAL,FASE
050552999022,050552999022111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,22,11,1,Diciembre 2013,1,Si, ,1,80.0584074034577,Centro,Fase 1
050552999022,050552999022121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,22,12,1,Diciembre 2013,1,Si, ,1,80.0584074034577,Centro,Fase 1
050552999026,050552999026011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,1,1,Enero 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050552999026,050552999026021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,2,1,Enero 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050552999026,050552999026031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,3,1,Enero 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050552999026,050552999026041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,4,1,Enero 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050552999026,050552999026051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,5,1,Enero 2014,1,Si, ,1,80.9367998875959,Centro,Fase 2
050552999026,050552999026061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,6,1,Enero 2014,1,Si, ,1,80.9367998875959,Centro,Fase 2
050552999026,050552999026071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,7,1,Enero 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050552999026,050552999026081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,8,1,Enero 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050552999026,050552999026091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,9,1,Enero 2014,1,Si, ,1,80.9367998875959,Centro,Fase 2
050552999026,050552999026101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,10,1,Enero 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050552999026,050552999026111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,11,1,Enero 2014,2,No,3,2,80.9367998875959,Centro,Fase 2
050552999026,050552999026121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50552,999,26,12,1,Enero 2014,1,Si, ,1,80.9367998875959,Centro,Fase 2
050553999006,050553999006011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,1,1,Noviembre 2013,4,Si, ,4,100.691818008819,Centro,Fase 1
050553999006,050553999006021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,2,1,Noviembre 2013,1,No,2,1,100.691818008819,Centro,Fase 1
050553999006,050553999006031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,3,1,Noviembre 2013,4,Si, ,2,100.691818008819,Centro,Fase 1
050553999006,050553999006041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,4,1,Noviembre 2013,1,No,2,1,100.691818008819,Centro,Fase 1
050553999006,050553999006051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,5,1,Noviembre 2013,2,No,1,2,100.691818008819,Centro,Fase 1
050553999006,050553999006061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,6,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050553999006,050553999006071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,7,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050553999006,050553999006081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,8,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050553999006,050553999006091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,9,1,Noviembre 2013,2,No,4,2,100.691818008819,Centro,Fase 1
050553999006,050553999006101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,10,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050553999006,050553999006111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,11,1,Noviembre 2013,2,No,3,2,100.691818008819,Centro,Fase 1
050553999006,050553999006121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50553,999,6,12,1,Noviembre 2013,1,Si, ,1,100.691818008819,Centro,Fase 1
050554999015,050554999015011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,1,1,Diciembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050554999015,050554999015021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,2,1,Diciembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050554999015,050554999015031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,3,1,Diciembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050554999015,050554999015041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,4,1,Diciembre 2013,1,Si, ,1,100.691818008819,Centro,Fase 1
050554999015,050554999015051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,5,1,Diciembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050554999015,050554999015061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,6,1,Diciembre 2013,1,Si, ,1,100.691818008819,Centro,Fase 1
050554999015,050554999015071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,7,1,Diciembre 2013,3,Si, ,3,100.691818008819,Centro,Fase 1
050554999015,050554999015081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,8,1,Diciembre 2013,1,Si, ,1,100.691818008819,Centro,Fase 1
050554999015,050554999015091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,9,1,Diciembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050554999015,050554999015101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,10,1,Diciembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050554999015,050554999015111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,11,1,Diciembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050554999015,050554999015121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,15,12,1,Diciembre 2013,4,Si, ,4,100.691818008819,Centro,Fase 1
050554999018,050554999018011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,1,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050554999018,050554999018021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,2,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050554999018,050554999018031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,3,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050554999018,050554999018041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,4,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050554999018,050554999018051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,5,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050554999018,050554999018061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,6,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050554999018,050554999018071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,7,1,Diciembre 2013,1,Si, ,1,80.9367998875959,Centro,Fase 1
050554999018,050554999018081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,8,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050554999018,050554999018091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,9,1,Diciembre 2013,1,Si, ,1,80.9367998875959,Centro,Fase 1
050554999018,050554999018101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,10,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050554999018,050554999018111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,11,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050554999018,050554999018121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50554,999,18,12,1,Diciembre 2013,2,Si, ,2,80.9367998875959,Centro,Fase 1
050555999007,050555999007011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,1,1,Noviembre 2013,1,Si, ,1,100.691818008819,Centro,Fase 1
050555999007,050555999007021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,2,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050555999007,050555999007031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,3,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050555999007,050555999007041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,4,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050555999007,050555999007051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,5,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050555999007,050555999007061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,6,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050555999007,050555999007071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,7,1,Noviembre 2013,3,Si, ,3,100.691818008819,Centro,Fase 1
050555999007,050555999007081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,8,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050555999007,050555999007091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,9,1,Noviembre 2013,2,No,3,2,100.691818008819,Centro,Fase 1
050555999007,050555999007101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,10,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050555999007,050555999007111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,11,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050555999007,050555999007121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50555,999,7,12,1,Noviembre 2013,2,Si, ,2,100.691818008819,Centro,Fase 1
050650002008,050650002008011,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,1,1,Julio 2014,2,Si, ,2,152.6401523211,Centro,Fase 1
050650002008,050650002008021,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,2,1,Julio 2014,2,Si, ,2,152.6401523211,Centro,Fase 1
050650002008,050650002008031,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,3,1,Julio 2014,2,Si, ,2,152.6401523211,Centro,Fase 1
050650002008,050650002008041,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,4,1,Julio 2014,2,Si, ,2,152.6401523211,Centro,Fase 1
050650002008,050650002008051,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,5,1,Julio 2014,2,Si, ,2,152.6401523211,Centro,Fase 1
050650002008,050650002008061,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,6,1,Julio 2014,2,Si, ,2,152.6401523211,Centro,Fase 1
050650002008,050650002008071,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,7,1,Julio 2014,1,Si, ,1,152.6401523211,Centro,Fase 1
050650002008,050650002008081,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,8,1,Julio 2014,1,Si, ,1,152.6401523211,Centro,Fase 1
050650002008,050650002008091,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,9,1,Julio 2014,1,Si, ,1,152.6401523211,Centro,Fase 1
050650002008,050650002008101,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,10,1,Julio 2014,1,Si, ,1,152.6401523211,Centro,Fase 1
050650002008,050650002008111,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,11,1,Julio 2014,2,Si, ,2,152.6401523211,Centro,Fase 1
050650002008,050650002008121,Urbano,Urbano, ,Cotopaxi,Zona 3,Sierra,50650,2,8,12,1,Julio 2014,2,Si, ,2,152.6401523211,Centro,Fase 1
050650999021,050650999021011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,1,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050650999021,050650999021021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,2,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050650999021,050650999021031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,3,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050650999021,050650999021041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,4,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050650999021,050650999021051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,5,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050650999021,050650999021061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,6,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050650999021,050650999021071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,7,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050650999021,050650999021081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,8,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050650999021,050650999021091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,9,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050650999021,050650999021101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,10,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050650999021,050650999021111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,11,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050650999021,050650999021121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50650,999,21,12,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050651001001,050651001001011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,1,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050651001001,050651001001021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,2,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050651001001,050651001001031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,3,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050651001001,050651001001041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,4,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050651001001,050651001001051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,5,1,Junio 2014,1,Si, ,1,100.691818008819,Centro,Fase 1
050651001001,050651001001061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,6,1,Junio 2014,1,Si, ,1,100.691818008819,Centro,Fase 1
050651001001,050651001001071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,7,1,Junio 2014,3,Si, ,3,100.691818008819,Centro,Fase 1
050651001001,050651001001081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,8,1,Junio 2014,1,Si, ,1,100.691818008819,Centro,Fase 1
050651001001,050651001001091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,9,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050651001001,050651001001101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,10,1,Junio 2014,1,Si, ,1,100.691818008819,Centro,Fase 1
050651001001,050651001001111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,11,1,Junio 2014,1,Si, ,1,100.691818008819,Centro,Fase 1
050651001001,050651001001121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,1,1,12,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050651999005,050651999005011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,1,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050651999005,050651999005021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,2,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050651999005,050651999005031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,3,1,Junio 2014,1,Si, ,1,80.0584074034577,Centro,Fase 1
050651999005,050651999005041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,4,1,Junio 2014,4,Si, ,4,80.0584074034577,Centro,Fase 1
050651999005,050651999005051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,5,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050651999005,050651999005061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,6,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050651999005,050651999005071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,7,1,Junio 2014,1,Si, ,1,80.0584074034577,Centro,Fase 1
050651999005,050651999005081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,8,1,Junio 2014,1,Si, ,1,80.0584074034577,Centro,Fase 1
050651999005,050651999005091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,9,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050651999005,050651999005101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,10,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050651999005,050651999005111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,11,1,Junio 2014,4,Si, ,4,80.0584074034577,Centro,Fase 1
050651999005,050651999005121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50651,999,5,12,1,Junio 2014,2,Si, ,1,80.0584074034577,Centro,Fase 1
050652999003,050652999003011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,1,1,Junio 2014,2,No,4,2,80.9367998875959,Centro,Fase 1
050652999003,050652999003021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,2,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050652999003,050652999003031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,3,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050652999003,050652999003041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,4,1,Junio 2014,3,Si, ,3,80.9367998875959,Centro,Fase 1
050652999003,050652999003051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,5,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050652999003,050652999003061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,6,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050652999003,050652999003071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,7,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050652999003,050652999003081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,8,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050652999003,050652999003091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,9,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050652999003,050652999003092,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,9,2,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050652999003,050652999003101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,10,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 1
050652999003,050652999003111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,11,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050652999003,050652999003121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50652,999,3,12,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 1
050653999002,050653999002011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,1,1,Junio 2014,1,Si, ,1,80.0584074034577,Centro,Fase 1
050653999002,050653999002021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,2,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050653999002,050653999002031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,3,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050653999002,050653999002041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,4,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050653999002,050653999002051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,5,1,Junio 2014,1,Si, ,1,80.0584074034577,Centro,Fase 1
050653999002,050653999002061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,6,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050653999002,050653999002071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,7,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050653999002,050653999002081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,8,1,Junio 2014,1,Si, ,1,80.0584074034577,Centro,Fase 1
050653999002,050653999002091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,9,1,Junio 2014,1,Si, ,1,80.0584074034577,Centro,Fase 1
050653999002,050653999002101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,10,1,Junio 2014,1,Si, ,1,80.0584074034577,Centro,Fase 1
050653999002,050653999002111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,11,1,Junio 2014,1,Si, ,1,80.0584074034577,Centro,Fase 1
050653999002,050653999002121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50653,999,2,12,1,Junio 2014,2,Si, ,2,80.0584074034577,Centro,Fase 1
050750001006,050750001006011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,1,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050750001006,050750001006021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,2,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050750001006,050750001006031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,3,1,Junio 2014,1,Si, ,1,100.691818008819,Centro,Fase 1
050750001006,050750001006041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,4,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050750001006,050750001006051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,5,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050750001006,050750001006061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,6,1,Junio 2014,1,Si, ,1,100.691818008819,Centro,Fase 1
050750001006,050750001006071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,7,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050750001006,050750001006081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,8,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050750001006,050750001006091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,9,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050750001006,050750001006101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,10,1,Junio 2014,1,Si, ,1,100.691818008819,Centro,Fase 1
050750001006,050750001006111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,11,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050750001006,050750001006121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,1,6,12,1,Junio 2014,2,Si, ,2,100.691818008819,Centro,Fase 1
050750999026,050750999026011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,1,1,Junio 2014,1,Si, ,2,80.9367998875959,Centro,Fase 2
050750999026,050750999026021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,2,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050750999026,050750999026031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,3,1,Junio 2014,6,Si, ,2,80.9367998875959,Centro,Fase 2
050750999026,050750999026041,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,4,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050750999026,050750999026051,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,5,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050750999026,050750999026061,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,6,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050750999026,050750999026071,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,7,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 2
050750999026,050750999026081,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,8,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 2
050750999026,050750999026091,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,9,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 2
050750999026,050750999026101,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,10,1,Junio 2014,1,Si, ,1,80.9367998875959,Centro,Fase 2
050750999026,050750999026111,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,11,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050750999026,050750999026121,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50750,999,26,12,1,Junio 2014,2,Si, ,2,80.9367998875959,Centro,Fase 2
050751999004,050751999004011,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50751,999,4,1,1,Junio 2014,2,Si, ,2,80.0584074034578,Centro,Fase 2
050751999004,050751999004021,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50751,999,4,2,1,Junio 2014,2,Si, ,2,80.0584074034578,Centro,Fase 2
050751999004,050751999004031,Rural,Rural, ,Cotopaxi,Zona 3,Sierra,50751,999,4,3,1,Junio 2014,2,Si, ,1,80.0584074034578,Centro,Fase 2
